value
379
377
379
377
379
378
378
377
378
378
379
379
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
379
378
378
379
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
379
378
378
378
378
378
378
378
379
378
379
378
378
379
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
378
378
378
378
378
379
377
378
378
378
379
377
379
378
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
379
378
378
378
379
378
378
378
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
379
379
378
378
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
378
378
379
378
378
378
378
378
378
378
379
378
378
378
378
378
378
378
379
378
379
378
378
378
378
379
378
378
378
378
378
378
377
378
378
378
379
378
378
379
378
378
378
378
378
378
378
379
378
378
379
378
377
378
378
378
378
378
378
378
379
378
378
378
378
378
378
377
378
378
378
378
378
378
378
378
378
378
378
378
378
377
378
378
378
378
379
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
379
378
378
378
378
377
378
378
378
378
378
378
378
378
378
378
379
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
379
378
378
379
379
379
378
378
378
378
379
378
378
378
378
378
378
378
378
378
379
379
378
378
379
378
378
378
378
378
378
378
378
378
378
378
378
378
378
379
379
378
378
378
378
378
378
379
378
378
379
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
379
378
378
378
379
378
378
378
378
378
378
378
378
377
378
379
378
378
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
379
378
378
378
379
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
379
379
378
378
378
378
378
379
378
378
379
378
378
378
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
379
379
378
378
379
378
378
378
378
379
378
378
378
378
378
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
379
378
378
378
378
378
378
379
378
378
379
378
378
379
378
378
378
378
378
378
379
378
378
378
378
378
378
378
378
378
379
379
378
378
378
378
378
378
378
378
379
379
378
378
376
377
378
378
378
378
379
379
379
378
378
378
378
378
378
378
379
379
378
378
378
378
378
378
378
379
378
379
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
379
378
378
378
379
378
378
378
378
378
378
378
378
378
378
378
378
378
378
378
379
378
378
378
378
378
379
378
378
378
378
379
420
490
469
444
408
479
427
408
454
458
427
455
426
425
466
504
464
458
497
520
525
477
474
461
529
567
524
519
592
565
555
559
599
590
619
575
581
575
651
603
600
600
657
607
644
691
616
606
587
600
639
597
609
658
584
574
555
549
538
592
577
516
505
490
478
475
528
486
507
473
445
446
430
443
445
533
452
461
449
438
453
441
466
528
490
483
490
488
504
593
539
540
532
540
554
619
586
584
589
593
614
676
614
617
599
619
632
701
612
624
601
606
593
604
642
666
591
574
559
557
539
532
520
519
513
557
500
480
458
546
478
480
448
449
434
443
422
439
487
497
463
443
455
444
489
493
501
515
500
507
501
563
537
557
612
568
572
564
592
593
609
621
625
609
606
691
630
610
599
616
607
685
621
603
594
581
582
629
565
567
576
547
540
566
538
516
498
493
529
515
473
466
457
452
456
451
454
444
456
458
443
448
443
457
476
467
512
470
496
499
502
504
585
528
534
529
553
555
635
588
594
575
584
593
650
644
636
671
616
610
669
620
613
641
634
598
604
627
599
583
569
565
555
543
530
540
528
506
491
488
480
512
467
538
459
457
447
432
439
470
446
455
533
456
460
455
445
455
469
551
506
507
499
559
564
540
533
541
564
630
618
599
585
580
594
597
593
601
652
605
618
599
635
604
698
652
606
608
586
580
608
599
575
623
558
549
533
522
509
560
521
497
507
495
465
461
458
453
453
450
442
444
449
467
492
461
454
457
453
461
461
479
536
501
525
544
534
533
534
541
549
553
650
586
585
598
605
601
622
619
608
600
624
699
630
618
614
606
594
630
656
602
594
564
567
587
559
540
532
520
506
491
489
485
562
486
473
463
444
449
439
443
432
483
466
516
466
452
453
444
456
456
481
521
508
521
521
518
564
590
484
484
466
451
452
448
446
439
438
444
542
461
471
449
446
444
461
454
476
546
559
524
516
506
508
540
581
560
565
570
573
626
625
608
605
590
605
630
618
623
626
611
629
666
617
610
594
648
604
609
595
567
562
551
540
559
530
514
508
507
495
471
462
464
453
460
454
490
444
428
441
443
502
460
461
448
446
439
456
516
496
522
547
515
507
512
517
588
558
592
589
580
584
574
623
602
623
683
617
602
604
608
603
611
709
664
597
615
595
575
646
636
571
570
548
546
537
527
616
571
510
498
473
467
472
531
516
465
455
435
440
435
443
455
508
461
455
458
458
488
488
491
517
541
508
507
504
525
564
555
557
586
562
634
667
610
611
589
599
597
609
679
633
621
611
674
646
614
610
655
592
585
569
573
563
553
537
537
517
504
491
480
475
467
462
454
444
435
431
425
413
410
411
408
400
398
409
449
415
401
404
389
404
397
406
398
404
404
405
435
467
427
429
418
418
422
432
437
437
436
454
501
469
473
458
457
460
469
475
469
482
501
496
496
483
479
482
501
501
491
492
501
520
528
506
501
496
502
521
510
504
514
516
512
513
509
513
514
522
534
528
525
531
530
528
524
528
530
527
529
531
529
527
528
529
527
527
529
529
529
529
529
527
527
528
529
527
528
529
528
528
528
526
527
528
529
528
527
530
529
528
528
528
528
528
528
529
528
529
529
528
529
529
529
528
528
529
528
529
529
528
528
528
528
528
527
529
529
529
529
528
529
528
528
528
527
529
528
529
529
528
528
528
527
528
528
528
528
529
529
528
528
527
528
528
528
528
529
528
529
528
528
528
529
528
528
528
528
529
529
528
528
528
528
528
528
528
529
529
529
528
528
528
528
528
528
528
528
529
529
528
528
528
528
528
529
528
528
529
529
528
528
528
528
528
528
528
528
529
529
528
528
528
527
528
528
528
528
529
529
528
529
528
528
528
528
528
528
529
528
528
529
528
528
528
528
529
528
529
529
528
528
528
529
529
528
528
528
529
528
528
528
528
528
529
528
528
528
529
529
528
528
528
528
528
528
529
529
529
529
528
528
529
528
528
528
528
528
529
529
528
528
528
528
528
528
527
528
529
528
529
528
528
528
528
528
528
528
529
528
528
528
528
528
528
529
528
528
529
529
529
528
528
528
528
528
528
528
529
528
528
528
528
529
528
528
528
528
529
528
528
528
529
528
528
528
528
528
529
528
528
528
528
528
528
528
529
528
529
528
528
528
528
528
528
529
528
528
529
526
528
528
528
528
529
528
528
528
529
528
528
528
528
528
528
528
528
528
529
529
528
528
529
528
528
528
528
528
529
529
528
528
528
528
528
528
528
528
529
529
529
528
528
528
528
528
528
528
529
528
528
528
528
528
528
528
528
528
529
528
528
527
528
528
528
528
528
528
529
528
528
526
528
528
528
528
529
528
529
528
528
528
528
528
528
528
528
528
529
529
529
528
528
528
529
528
528
528
531
590
624
590
583
598
572
620
558
564
618
610
600
595
584
567
663
640
582
604
659
644
599
601
629
646
581
586
623
658
574
567
662
560
557
540
539
567
582
618
513
502
488
480
583
551
479
469
454
446
450
489
445
460
500
438
444
441
441
457
450
532
482
491
481
490
482
500
514
584
545
535
541
552
553
555
659
668
602
609
599
593
595
691
638
611
612
620
699
621
606
621
644
595
612
602
573
575
553
554
533
587
532
533
512
496
530
486
471
459
456
460
550
452
460
440
436
434
446
435
479
490
461
462
515
486
495
523
496
510
582
554
548
539
546
558
560
630
635
603
590
600
607
602
693
630
615
608
604
610
691
611
616
592
589
604
658
580
577
556
548
535
570
563
512
510
525
484
493
483
472
465
453
457
444
452
514
462
461
447
443
454
446
455
453
461
473
597
509
512
502
515
527
538
592
567
611
583
582
596
592
648
643
606
615
597
607
603
729
645
624
593
610
612
650
602
620
584
577
567
556
539
638
551
520
507
492
490
484
466
501
512
472
441
448
432
446
453
472
454
461
441
449
501
470
466
496
482
558
510
502
501
516
538
589
589
577
565
560
568
582
638
652
617
603
599
606
620
607
717
616
621
593
611
592
623
614
647
589
577
560
555
541
600
648
527
524
504
492
490
466
469
555
520
476
447
447
438
446
480
459
443
448
440
463
499
461
475
467
471
500
512
503
508
508
532
636
569
568
553
570
571
612
629
625
620
598
633
643
616
704
636
614
612
632
635
617
675
608
595
541
564
532
510
514
515
488
493
544
466
471
461
477
463
443
440
445
436
454
533
466
448
444
444
461
496
566
506
505
495
504
543
570
575
565
557
556
575
593
597
619
600
601
593
636
657
610
619
606
650
662
684
606
620
586
593
577
579
564
616
559
550
529
529
522
504
528
501
544
581
464
452
455
446
447
446
544
446
457
440
432
509
470
475
458
469
464
482
485
551
551
517
524
526
556
546
629
609
589
584
590
589
589
589
696
661
619
612
621
651
633
679
619
610
593
586
591
607
661
574
554
547
545
539
515
528
547
498
493
475
466
526
496
460
449
447
435
437
432
453
463
471
444
446
439
463
454
482
510
523
507
505
553
534
576
554
551
554
625
588
582
592
588
619
652
636
628
597
637
660
612
670
625
600
602
588
636
631
589
577
560
559
588
612
524
521
504
497
492
537
474
473
472
451
453
445
449
445
478
458
488
448
454
453
449
448
475
533
496
488
487
496
500
547
575
573
553
547
550
557
575
673
609
609
589
596
602
683
655
623
618
637
656
601
613
590
655
616
609
600
571
562
551
549
576
525
510
501
502
492
484
465
464
448
455
440
445
435
463
484
480
465
444
453
443
448
455
558
485
495
497
491
501
506
583
580
560
544
548
578
584
592
620
594
600
643
625
606
615
610
662
627
615
661
618
600
603
648
593
605
584
577
562
552
548
543
575
532
550
513
513
580
475
482
470
453
457
449
451
441
487
449
456
447
449
499
456
466
456
478
480
515
563
509
508
519
523
563
548
551
592
572
576
615
594
594
617
651
609
623
610
627
682
612
617
609
604
661
659
595
637
580
568
555
558
546
541
542
509
536
498
540
486
478
466
491
454
457
447
438
480
469
472
444
455
447
507
447
467
452
463
514
566
523
515
506
508
527
534
629
577
560
567
604
603
598
657
646
608
611
609
603
609
684
635
607
614
627
674
607
578
588
575
564
645
581
549
543
520
520
497
487
574
543
494
467
458
449
460
441
440
449
553
455
460
444
445
439
449
442
480
487
564
500
498
496
552
522
540
531
555
606
565
588
630
590
601
594
637
609
630
616
610
607
595
606
593
590
581
605
